time,integrated_power,mean_periodic_power_dep,periodic_power,voltage
6.3622593135121e-06,8795.2150257392,0.076680111400569,0.00018849584906728,0.24
6.3659593135121e-06,5580.0148098964,0.087498621870271,0.0002150900242632,0.24
6.3696593135121e-06,2905.8690651397,0.093884928356946,0.00023078890943202,0.24
6.3733593135121e-06,1798.550458656,0.097425380402164,0.00023949208555104,0.24
6.3770593135121e-06,2755.1643890576,0.10085241512226,0.00024791645801931,0.24
6.3807593135121e-06,5455.5943340247,0.10703166792207,0.00026310636165702,0.24
6.3844593135121e-06,8816.3082774612,0.11777241638943,0.00028950938148826,0.24
6.3881593135121e-06,11469.427423268,0.13303905536308,0.00032703799253461,0.24
6.3918593135121e-06,12396.795088094,0.15100029710068,0.00037119050418063,0.24
6.3955593135121e-06,11316.496081731,0.16884644576927,0.00041506009284481,0.24
6.3992593135121e-06,8685.6716508754,0.18389967716147,0.00045206410315013,0.24
6.4029593135121e-06,5470.1373369273,0.19455305588951,0.00047825234977757,0.24
6.4066593135121e-06,2837.0135844573,0.20080485152993,0.00049362057898213,0.24
6.4103593135121e-06,1799.6428783998,0.20429430645075,0.00050219839343841,0.24
6.4140593135121e-06,2829.4783751007,0.20777809052371,0.00051076226775739,0.24
6.4177593135121e-06,5575.5350542008,0,0,0.24
6.4214593135121e-06,8933.7176956931,0.010919373434515,2.6842117587304e-05,0.24
6.4251593135121e-06,11538.223087666,0.026326146629255,6.4715208036517e-05,0.24
6.4288593135121e-06,12393.212556197,0.044336466466114,0.00010898836397766,0.24
6.4325593135121e-06,11245.53771893,0.062126517148169,0.00015272005198665,0.24
6.4362593135121e-06,8575.3880522321,0.07704334946503,0.0001893887646633,0.24
6.4399593135121e-06,5361.0801169159,0.087531656679768,0.00021517123077622,0.24
6.4436593135121e-06,2770.3037910471,0.093651173581222,0.00023021429100595,0.24
6.4473593135121e-06,1803.4690848536,0.097093303572168,0.00023867577082637,0.24
6.4510593135121e-06,2906.0108092562,0.10063756395088,0.00024738830863047,0.24
6.4547593135121e-06,5696.1660806837,0.10711139023471,0.00026330233587686,0.24
6.4584593135121e-06,9049.9561188006,0.1182090268796,0.00029058266194591,0.24
6.4621593135121e-06,11604.533703287,0.1337531828299,0.00032879346811677,0.24
6.4658593135121e-06,12386.877338603,0.15180863895181,0.00037317757854427,0.24
6.4695593135121e-06,11172.550001549,0.16953899277946,0.00041676251912355,0.24
6.4732593135121e-06,8464.4287293747,0.18431739023278,0.00045309092977576,0.24
6.4769593135121e-06,5252.9041833311,0.19464078063622,0.00047846799566426,0.24
6.4806593135121e-06,2705.7780382158,0.20063032570251,0.00049319155777413,0.24
6.4843593135121e-06,1810.0285556063,0.20402883142889,0.0005015457999727,0.24
6.4880593135121e-06,2984.7181307966,0.20763726189015,0.00051041608134254,0.24
6.4917593135121e-06,5817.418737785,0,0,0.24
6.4954593135121e-06,9164.9632196802,0.011275441013549,2.7717406621311e-05,0.24
6.4991593135121e-06,11668.333854807,0.026954163725867,6.6259006209112e-05,0.24
6.5028593135121e-06,12377.803408981,0.045050805707849,0.00011074436014712,0.24
6.5065593135121e-06,11097.574061482,0.06271790528457,0.00015417380846748,0.24
6.5102593135121e-06,8352.8454429986,0.077355901995253,0.00019015708455077,0.24
6.5139593135121e-06,5145.6561772262,0.087514604344601,0.00021512931254818,0.24
6.5176593135121e-06,2643.4619635633,0.093376538874997,0.00022953918110865,0.24
6.5213593135121e-06,1819.3123293875,0.096735133552386,0.0002377953135506,0.24
6.5250593135121e-06,3065.5547183557,0.10041138679518,0.00024683231758893,0.24
6.5287593135121e-06,5939.2299759712,0.10718820766043,0.00026349116927343,0.24
6.5324593135121e-06,9278.6923100599,0.11864091161445,0.00029164432550259,0.24
6.5361593135121e-06,11729.618903969,0.13445134646791,0.00033050970124854,0.24
6.5398593135121e-06,12366.030266796,0.15258525012084,0.00037508665221446,0.24
6.5435593135121e-06,11020.677713175,0.17018561881241,0.0004183520619774,0.24
6.5472593135121e-06,8240.7142545025,0.18468135717944,0.00045398563711761,0.24
6.5509593135121e-06,5039.4022168034,0.19467570723342,0.00047855385258952,0.24
6.5546593135121e-06,2583.3943176897,0.20041247144935,0.00049265602617834,0.24
6.5583593135121e-06,1831.3170663759,0.20373489494277,0.00050082324223886,0.24
6.5620593135121e-06,3148.4727199421,0.20748258514015,0.00051003585334355,0.24
6.5657593135121e-06,6061.5270424452,0,0,0.24
6.5694593135121e-06,9391.0796808092,0.011629322767787,2.8587322438021e-05,0.24
6.5731593135121e-06,11788.359902931,0.027568545409718,6.776928566794e-05,0.24
6.5768593135121e-06,12351.567464906,0.045735771948205,0.00011242815129844,0.24
6.5805593135121e-06,10941.897116599,0.063265967522954,0.00015552106077422,0.24
6.5842593135121e-06,8128.0822920478,0.077617652626314,0.00019080052268022,0.24
6.5879593135121e-06,4934.1852093569,0.087448053902521,0.00021496571755782,0.24
6.5916593135121e-06,2525.5979465966,0.093062137510028,0.00022876631639633,0.24
6.5953593135121e-06,1846.0319492501,0.096352138737045,0.00023685383170365,0.24
6.5990593135121e-06,3233.4260782679,0.10017483725939,0.00024625082905456,0.24
6.6027593135121e-06,6184.2483991603,0.10726239071762,0.0002636735268378,0.24
6.6064593135121e-06,9502.0814917464,0.11906760886692,0.00029269323713598,0.24
6.6101593135121e-06,11844.554604142,0.13513266025996,0.00033218451391337,0.24
6.6138593135121e-06,12334.45500787,0.15332929931377,0.00037691568169559,0.24
6.6175593135121e-06,10861.298702095,0.17078595964081,0.00041982782605903,0.24
