time,integrated_power,mean_periodic_power_dep,periodic_power,voltage
0,0,0,0,0.24
1e-11,-0.024419830903334,-4.966993605738e-11,-1.2209915451667e-13,0.24
2.2e-11,-0.04648772230371,-2.2274109192513e-10,-5.4754447375893e-13,0.24
3.64e-11,-0.067782542847957,-5.5743412774376e-10,-1.3702903828509e-12,0.24
5.368e-11,-0.089244791796821,-1.1093462662412e-09,-2.7270065541818e-12,0.24
7.4416e-11,-0.11122224518315,-1.9548565692325e-09,-4.8054487935902e-12,0.24
9.92992e-11,-0.13355634078595,-3.193740444645e-09,-7.8508860487833e-12,0.24
1.2915904e-10,-0.15544194841756,-4.9489690849212e-09,-1.2165607386729e-11,0.24
1.64990848e-10,-0.17511136197428,-7.358104332622e-09,-1.8087768762591e-11,0.24
2.079890176e-10,-0.18927951495762,-1.0545004156496e-08,-2.5921839126096e-11,0.24
2.5958682112e-10,-0.19223538669488,-1.454900046876e-08,-3.5764504593805e-11,0.24
3.21504185344e-10,-0.17438747529432,-1.9166245816834e-08,-4.7114665233121e-11,0.24
3.958050224128e-10,-0.11995654082948,-2.3614605196738e-08,-5.8049668625216e-11,0.24
4.8496602689536e-10,-0.0033322573711411,-2.5850490495044e-08,-6.3545945169724e-11,0.24
5.9195923227443e-10,0.21666224820924,-2.1207914068013e-08,-5.2133515408095e-11,0.24
7.2035107872932e-10,0.60577514816141,2.6995758480855e-10,6.6361254869359e-13,0.24
8.7442129447518e-10,1.2684239455955,5.9003387409644e-08,1.4504274191161e-10,0.24
1.0593055533702e-09,2.3696936530064,1.9581646690611e-07,4.8135807990687e-10,0.24
1.2811666640443e-09,4.1695125795612,4.9090828333905e-07,1.2067558587489e-09,0.24
1.5473999968531e-09,7.0754302181684,1.0998428502301e-06,2.7036451578911e-09,0.24
1.8668799962237e-09,11.723433007301,2.3214349392773e-06,5.7065755636119e-09,0.24
2.2502559954685e-09,19.10016634572,4.725018475622e-06,1.1615089664754e-08,0.24
2.7103071945622e-09,30.724359036222,9.3873192358665e-06,2.3076005987872e-08,0.24
3.2623686334746e-09,48.908400893336,1.8329225840629e-05,4.5057094003513e-08,0.24
3.9248423601695e-09,77.117848967243,3.5310904591916e-05,8.6801633706774e-08,0.24
