"velocity:0","velocity:1","w_he"
-0.00335,-0.01818,0.0031581
-0.0031812,-0.018082,0.00325
-0.0055121,-0.00012937,0.0098679
-0.0060953,0.00094404,0.010333
-0.0058004,0.00040675,0.010101
-0.005559,0.0011791,0.01043
-0.0052664,0.00064222,0.010198
0.071095,-10.553,0.9019
0.094923,-9.2372,0.85882
0.073009,-10.607,0.90366
0,0,0.016622
0.00094895,0.0051267,0.017185
0.00017853,0.0023185,0.016903
0.00043186,0.0031231,0.017671
0,0,0.01739
-0.015063,-0.0094874,0.0081997
-0.012106,-0.0091192,0.008481
-0.013728,-0.009433,0.008973
-0.01371,-0.0093187,0.0083404
-0.012924,-0.0092786,0.008727
-0.014452,-0.0094687,0.0085863
-0.00066342,-0.0030163,0.00039805
-0.00021852,-0.0016263,0.00018667
-0.00022764,-0.0014388,0.00018632
-0.00041357,-0.0023721,0.00029236
-0.0002227,-0.0015351,0.00018649
-0.00042331,-0.0022278,0.00029218
-8.9284e-05,-9.3025e-05,8.6427e-05
-9.6201e-05,-9.849e-05,8.3476e-05
-7.1108e-05,-7.0666e-05,8.5322e-05
0.0025716,-0.0064789,0.0015326
0.0024434,-0.0061716,0.0014682
0.0022469,-0.0067944,0.0013225
0.0025076,-0.006323,0.0015004
0.0023524,-0.006497,0.0013954
0.002411,-0.0066555,0.0014276
-0.026017,0.02894,0.038114
-0.025074,0.026742,0.035324
-0.02604,0.02882,0.038445
-0.025531,0.027831,0.036719
-0.025546,0.027768,0.036884
-0.026029,0.028882,0.03828
-0.0091018,0.0038826,0.011727
-0.0094277,0.0044648,0.012035
-0.0094887,0.0037464,0.011653
-0.10333,-0.029274,0.12262
-0.12595,-0.023987,0.12778
-0.10497,-0.028066,0.13195
9.7681e-05,-8.0908e-05,0.00031527
0.00011282,-9.4118e-05,0.00031664
0.00012366,-0.0001053,0.0003148
-0.00011657,-0.00021089,0.00011932
-8.2958e-05,-0.00013721,0.00011922
-0.00011075,-0.00017671,0.00011345
-0.00010031,-0.00017357,0.00011927
-9.6693e-05,-0.00015684,0.00011633
-0.00011409,-0.00019369,0.00011638
-0.022204,0.0056951,0.021107
-0.021971,0.0043137,0.019641
-0.022359,0.0052575,0.021165
-0.022085,0.0049924,0.020374
-0.022164,0.0047782,0.020403
-0.022281,0.0054778,0.021136
6.9297e-06,-6.5455,0.59389
-6.0973e-05,-6.5156,0.59189
0.0079661,-6.4641,0.58725
0.0077476,-6.4498,0.58625
-6.3339e-05,-6.5303,0.59289
-0.025631,-0.0082716,0.015729
-0.026088,-0.0082831,0.016787
-0.025821,-0.007698,0.016707
-0.025859,-0.0082765,0.016258
-0.025958,-0.0079935,0.016747
-0.025729,-0.0079956,0.016218
-0.017062,-7.1834e-05,0.01059
-0.017255,0.00036365,0.010937
-0.01712,-0.00021896,0.01056
9.4899e-05,-0.002408,0.00026837
0.0001235,-0.002315,0.00027487
5.8746e-05,-0.0022554,0.0002528
0.00010918,-0.0023622,0.00027162
9.0911e-05,-0.0022867,0.00026383
7.6471e-05,-0.0023317,0.00026058
0.00020109,-0.00017979,0.0003643
0.00018476,-0.00016011,0.00036351
0.00019059,-0.00017111,0.00036478
-0.017503,0.01759,0.021648
-0.016866,0.017349,0.02143
-0.016642,0.016288,0.020447
-0.017192,0.017471,0.021539
-0.016751,0.016819,0.020938
-0.017066,0.016931,0.021047
0.000315,-6.6116,0.60011
0.0082558,-6.534,0.59339
0.00035899,-6.6288,0.60116
-0.013939,-0.0089097,0.073302
-0.022761,-0.012038,0.074743
-0.018585,-0.0094995,0.070404
0.085323,-12.217,0.96239
0.11964,-11.18,0.93789
0.11169,-11.249,0.93742
0.00048329,-0.0023899,0.00041666
0.00053984,-0.0023874,0.00044725
0.00050379,-0.0022646,0.00042337
0.00051203,-0.0023905,0.00043196
0.00052138,-0.0023263,0.00043531
0.00049387,-0.0023273,0.00042002
0.055452,-9.9963,0.87375
0.084776,-7.8008,0.80759
0.083232,-7.8544,0.80451
0.075162,-9.054,0.84067
0.083985,-7.8282,0.80605
0.074408,-9.0515,0.83913
0.0010905,-0.0033303,0.00080513
0.0010867,-0.0031787,0.00081752
0.0010427,-0.0032603,0.00077611
-0.016141,0.0080659,0.014375
-0.016028,0.0085186,0.014632
-0.015647,0.0072789,0.013806
-0.016086,0.0082926,0.014504
-0.015834,0.0078938,0.014219
-0.015894,0.0076701,0.01409
0.00037962,-0.00039679,0.00036235
0.00038981,-0.00041642,0.00036362
0.00038079,-0.00039681,0.00036056
-0.0045249,0.00022987,0.010001
-0.00476,0.00082553,0.010264
-0.0050254,4.7107e-05,0.0099345
-0.00012182,-0.00028354,1.6976e-05
-0.00010443,-0.00022848,1.3959e-05
-5.5778e-05,-0.00012496,7.1698e-06
-0.00011325,-0.00025551,1.5468e-05
-8.0657e-05,-0.00017865,1.0565e-05
-9.0023e-05,-0.00020536,1.2073e-05
-0.023964,-0.0041377,0.016409
-0.024004,-0.0036861,0.016954
-0.023797,-0.0038772,0.01634
-0.0062062,-0.016301,0.0028119
-0.0055687,-0.016419,0.0025371
-0.0058368,-0.016061,0.0025549
-0.0058875,-0.016385,0.0026745
-0.0057046,-0.016242,0.002546
-0.0060286,-0.016203,0.0026834
0.00022609,-0.00020975,0.00032024
0.00024634,-0.00022785,0.00032525
0.0002013,-0.00017771,0.00032343
0.00023635,-0.00021889,0.00032274
0.0002245,-0.00020287,0.00032434
0.00021408,-0.00019366,0.00032184
9.4443e-05,-0.0021743,0.00026157
0.00010868,-0.0022447,0.00026822
7.6546e-05,-0.0022158,0.00025718
-0.015024,-0.0070651,0.0063227
-0.015554,-0.0065289,0.0067239
-0.015407,-0.006415,0.0067619
-0.015289,-0.0067965,0.0065233
-0.015479,-0.0064719,0.0067429
-0.015216,-0.0067474,0.0065423
-0.019545,-0.0071895,0.0081105
-0.019298,-0.007292,0.0078549
-0.019522,-0.0074132,0.0079191
0.0016016,0.0010343,0.0034818
0.0016732,0.0012073,0.0036389
0.0014558,0.001311,0.0036853
-0.013039,-0.0091054,0.0078026
-0.010508,-0.008668,0.0075214
-0.0093675,-0.0086907,0.0082245
-0.011818,-0.0088927,0.007662
-0.0099702,-0.0086858,0.007873
-0.011369,-0.0089156,0.0080136
0.0034893,0.01162,0.014739
0.0031105,0.010779,0.015608
0.0018865,0.0086935,0.014598
0.0033066,0.011253,0.015174
0.0023981,0.0096691,0.015103
0.0026514,0.010231,0.014669
-0.022903,-0.0096952,0.010014
-0.023082,-0.0095886,0.010289
-0.022801,-0.0095531,0.009886
0.01448,-0.34655,0.2204
0.041291,-0.29136,0.21462
0.037133,-0.45164,0.24012
0.026585,-0.31811,0.21751
0.039967,-0.36258,0.22737
0.025633,-0.39473,0.23026
-0.0055039,0.0025226,0.01104
-0.006408,0.0022564,0.010932
-0.0058106,0.0017295,0.010687
-0.006249,0.0015994,0.010633
-0.0059623,0.0023872,0.010986
-0.0064806,-0.015939,0.0028269
-0.0061589,-0.016023,0.0026909
-0.0063452,-0.016122,0.0028194
-0.0016621,-0.018565,0.0027244
-0.0014111,-0.018567,0.0024612
-0.0019424,-0.018641,0.0025487
-0.0015329,-0.018589,0.0025928
-0.0016729,-0.018615,0.0025049
-0.0018109,-0.01862,0.0026365
-6.5765e-05,-0.00023388,1.075e-05
-0.00012484,-0.00047413,2.2627e-05
-0.00012762,-0.00044982,2.2101e-05
-9.6698e-05,-0.00035516,1.6689e-05
-0.00012623,-0.00046199,2.2364e-05
-9.8023e-05,-0.0003472,1.6426e-05
-0.017136,-0.008728,0.0047733
-0.016539,-0.0086103,0.0044638
-0.017091,-0.008657,0.0046161
-0.016839,-0.0086707,0.0046185
-0.016822,-0.0086287,0.0045399
-0.017117,-0.0086987,0.0046947
-0.00651,0.015889,0.039126
-0.0096687,0.017294,0.039548
-0.0097455,0.01543,0.041511
-0.0081007,0.016578,0.039337
-0.0097114,0.016423,0.04053
-0.0080585,0.015666,0.040319
-0.0094428,0.0062962,0.013049
-0.0088058,0.0052456,0.012455
-0.0091204,0.0057691,0.012752
-0.0092943,0.0051465,0.012399
-0.0096075,0.0056728,0.012696
0.17362,-9.8969,0.93199
0.13711,-5.9361,0.85221
0.10583,-4.922,0.79586
0.16785,-7.9528,0.8921
0.12114,-5.4145,0.82404
0.1543,-7.3771,0.86393
6.9645e-05,-9.2539e-05,0.00037332
9.4704e-05,-0.00012081,0.0003739
-0.020177,0.010302,0.019138
-0.01974,0.0090815,0.017854
-0.01984,0.0088592,0.017932
-0.019956,0.0096841,0.018496
-0.01979,0.0089714,0.017893
-0.020005,0.0095717,0.018535
-0.012608,-0.0011017,0.0092223
-0.012626,-0.00049217,0.0095076
-0.012851,-0.00050719,0.0094936
-0.00017617,-0.0026022,0.00015558
-0.00019081,-0.0024534,0.00014187
-0.00018576,-0.002516,0.00014985
-0.0089073,-0.00089671,0.0094906
-0.0095997,-0.0012367,0.009317
-0.009608,8.1755e-05,0.0098918
-0.009262,-0.0010684,0.0094038
-0.0096057,-0.00058108,0.0096044
-0.0092568,-0.00040842,0.0096912
-0.00027243,-0.00065007,0.00010462
-0.00027905,-0.00073052,0.00010669
-0.00025762,-0.00070055,0.00011416
-0.00027611,-0.00069023,0.00010565
-0.00026881,-0.0007162,0.00011042
-0.00026554,-0.00067534,0.00010939
0.0093484,-0.0037095,0.0040156
0.012833,-0.0030691,0.0037409
0.018971,-0.0037131,0.0041974
0.011083,-0.0033851,0.0038782
0.015773,-0.0034253,0.0039691
0.013872,-0.003708,0.0041065
-0.016301,-0.0084399,0.0042284
-0.016422,-0.0085346,0.0043461
-0.0167,-0.0085501,0.0044222
0.013971,-6.3435,0.58569
0.025628,-5.5321,0.56267
0.020547,-5.9826,0.57272
0.020411,-5.9977,0.57418
0.025487,-5.5185,0.56121
0.0057455,-0.003491,0.0045433
0.005843,-0.0027064,0.0047698
0.0058687,-0.0034817,0.0046927
0.0028304,0.002949,0.010401
0.002268,0.0034368,0.010732
0.0031701,0.004691,0.011126
0.0025563,0.0031942,0.010567
0.0027156,0.0040609,0.010929
0.0029959,0.0038204,0.010764
6.6681e-05,-0.00050606,0.00020912
7.7727e-05,-0.00057017,0.0002129
9.2623e-05,-0.00050758,0.00021725
7.2134e-05,-0.00053803,0.00021101
8.5531e-05,-0.00053865,0.00021507
7.9685e-05,-0.00050688,0.00021318
9.8737e-05,-8.3348e-05,0.00031187
9.8234e-05,-8.2127e-05,0.00031357
0.00012395,-0.00010657,0.0003131
0.00012215,-0.00019518,0.00052658
0.0001421,-0.0002331,0.00055556
6.7306e-05,-0.00010824,0.00054484
0.00013215,-0.00021399,0.00054107
0.00010548,-0.00017126,0.0005502
9.517e-05,-0.00015259,0.00053571
-0.00023598,-0.00061524,0.00011726
-0.00025604,-0.00063236,0.00011051
-0.00024626,-0.00062412,0.00011388
-0.00025712,-0.00066632,0.00011234
-0.00024731,-0.00065824,0.00011571
-0.00029305,-0.00068543,5.6978e-05
-0.00030615,-0.0007708,6.5552e-05
-0.00030781,-0.00071627,6.5125e-05
-0.00030033,-0.00072819,6.1265e-05
-0.00030713,-0.00074372,6.5339e-05
-0.00030137,-0.00070274,6.1051e-05
0.098151,-7.5176,0.81179
0.09345,-9.2138,0.85684
0.099513,-7.5081,0.81377
0.0043805,-0.01005,0.0029946
0.004359,-0.010651,0.003118
0.0047967,-0.0093235,0.0034346
0.0043779,-0.010345,0.0030563
0.004583,-0.010008,0.0032763
0.0045915,-0.0097128,0.0032146
0.00047623,-0.00091518,0.00035039
0.00046869,-0.00089439,0.00034568
0.00047602,-0.00087889,0.00035008
0.0026984,-0.0027809,0.0022122
0.0028413,-0.0036354,0.0020969
0.0029441,-0.0027642,0.0023994
0.0027789,-0.0032014,0.0021545
0.0029013,-0.0032127,0.0022482
0.002819,-0.0027735,0.0023058
0,0,0.021263
0.0024045,0.0023369,0.020814
0.0029203,0.0028109,0.021671
0.005256,-0.0047487,0.0038579
0.0054913,-0.0034092,0.0042824
0.0052083,-0.0033368,0.0040252
0.0053791,-0.0040941,0.0040701
0.0053523,-0.003368,0.0041538
0.0052475,-0.0040321,0.0039416
-0.01631,0.0025915,0.011434
-0.01647,0.0024277,0.011423
-0.016688,0.0035748,0.012095
-0.016391,0.0025103,0.011429
-0.016578,0.0029952,0.011759
-0.016498,0.0030793,0.011764
-0.010338,-0.011447,0.0049937
-0.010198,-0.011495,0.0050293
-0.01049,-0.011025,0.0051755
0,0,0
-0.00024377,-0.0021565,0.00021213
0,0,0
-9.875e-05,-0.0010984,0.00010606
-9.8505e-05,-0.0011458,0.00010606
0,0,0
-0.013675,-0.0083719,0.0034936
-0.014114,-0.0086007,0.0037561
-0.013233,-0.0086434,0.0035032
-0.013896,-0.0084974,0.0036249
-0.013674,-0.0086176,0.0036297
-0.01345,-0.0085063,0.0034984
-0.0058177,-0.012004,0.0020476
-0.0057879,-0.011368,0.0019864
-0.0065364,-0.011739,0.0022135
-0.0058006,-0.011689,0.002017
-0.0061616,-0.011569,0.0020999
-0.0061724,-0.01188,0.0021306
0.00044036,-0.00056568,0.00034668
0.0004524,-0.00058468,0.00035462
0.00043716,-0.00053723,0.00035102
0.00044687,-0.00057568,0.00035065
0.00044508,-0.00056095,0.00035282
0.0004391,-0.00055134,0.00034885
-0.017919,-0.0015604,0.01049
-0.018237,-0.0011758,0.010957
-0.01829,-0.00046713,0.011376
-0.018078,-0.0013681,0.010723
-0.018263,-0.00082551,0.011166
-0.018104,-0.0010244,0.010933
-0.016393,0.0010353,0.010717
-0.016616,0.0022424,0.011405
-0.016244,0.001249,0.010752
-0.016504,0.0016312,0.011061
-0.016429,0.0017415,0.011078
-0.01632,0.0011428,0.010735
0.037573,-5.0151,0.5712
0.034315,-4.2049,0.53524
0.037791,-5.0335,0.57205
-0.024899,0.001898,0.025035
-0.02455,0.0013291,0.023403
-0.024833,0.00073021,0.023587
-0.024725,0.0016097,0.024219
-0.02469,0.0010321,0.023495
-0.024865,0.0013043,0.024311
-0.023205,-0.0008483,0.018031
-0.022934,-0.00034634,0.017932
-0.022846,-0.0012942,0.016927
-0.023068,-0.00059552,0.017982
-0.022889,-0.00082874,0.017429
-0.023025,-0.001074,0.017479
0.00049796,-0.0008397,0.00094924
0.00060029,-0.0010468,0.0009487
0.00052312,-0.00084446,0.0010107
0.00054979,-0.00094185,0.00094897
0.00056357,-0.00094566,0.0009797
0.00051025,-0.00084277,0.00097997
-5.6464e-05,-8.8063e-05,0.00011959
-6.3208e-05,-9.4898e-05,0.00011659
-4.5475e-05,-6.7325e-05,0.00011817
-0.0090737,0.00040985,0.010057
-0.0093461,0.00024476,0.0099743
-0.00899,-0.00024613,0.0097737
-0.0066029,-0.01222,0.0022821
-0.0065685,-0.011982,0.0022478
-0.0062092,-0.012129,0.0021649
0.0011964,0.0011939,0.0035599
0.0012455,0.0013617,0.0037244
0.001398,0.001137,0.0035208
0.033772,-6.1029,0.6255
0.019998,-7.1257,0.68408
0.033774,-6.2493,0.63601
0.028135,-6.6841,0.65479
0.027958,-6.75,0.66004
0.033778,-6.1757,0.63075
0.00046174,-0.00078517,0.00034221
-0.023967,0.026021,0.031699
-0.023879,0.025593,0.031436
-0.024885,0.027604,0.033991
-0.023924,0.02581,0.031567
-0.02437,0.026585,0.032714
-0.024424,0.026804,0.032845
-0.024981,0.027975,0.034226
-0.024934,0.027792,0.034109
-0.024462,0.026986,0.032962
-3.296e-05,-0.00046012,0.00017649
-1.2708e-05,-0.00052339,0.00018483
-1.0096e-05,-0.00044561,0.00018359
-2.3262e-05,-0.00049172,0.00018066
-1.1437e-05,-0.00048427,0.00018421
-2.1439e-05,-0.00045288,0.00018004
0.0037335,0.0043543,0.010833
0.0034592,0.0045241,0.01098
0.0032789,0.0036485,0.010617
0.00018485,-0.00030095,0.00053507
0.00016379,-0.00026775,0.00054532
0.0001541,-0.00024846,0.00053083
-0.015241,-0.0071293,0.0063062
-0.015399,-0.0068375,0.006515
-0.01513,-0.0070965,0.0063144
-0.013306,-0.008927,0.0037076
-0.013101,-0.0091182,0.0037771
-0.012422,-0.0091405,0.003495
-0.0132,-0.0090246,0.0037424
-0.012764,-0.0091358,0.0036361
-0.012861,-0.0090266,0.0036013
0.0034087,0.0063483,0.007489
0.0031134,0.0064995,0.0076908
0.0035826,0.006746,0.0077539
-0.08238,-0.74353,0.44345
0.020891,-2.639,0.64095
-0.0091235,-2.1349,0.61067
-0.039105,-1.4585,0.5422
0.0067292,-2.3836,0.62581
-0.050712,-1.2788,0.52706
-0.015753,0.0068081,0.013549
-0.015702,0.0070435,0.013677
-0.015944,0.0074318,0.013962
-0.0033179,-0.013268,0.0014954
-0.0026181,-0.012232,0.0012594
-0.0027388,-0.011828,0.0012685
-0.0029622,-0.012784,0.0013774
-0.0026788,-0.012034,0.0012639
-0.0030277,-0.012567,0.0013819
-0.0077322,0.0097974,0.01528
-0.0065577,0.0097823,0.01524
-0.0070978,0.0088075,0.014587
-0.0071526,0.0097865,0.01526
-0.0068343,0.0092963,0.014914
-0.0074089,0.009301,0.014933
-0.118,-0.0081008,0.16406
-0.13163,-0.0012849,0.17913
-0.1468,-0.0087448,0.16209
-0.017123,0.0015003,0.011362
-0.016727,0.00072912,0.010748
-0.016793,0.00030476,0.010592
-0.016925,0.0011129,0.011055
-0.01676,0.00051643,0.01067
-0.016957,0.00089393,0.010977
-0.0016111,-0.01845,0.0022148
-0.0015229,-0.01854,0.002338
-0.0017722,-0.018588,0.0023817
-6.4174e-05,-0.00021575,1.0094e-05
-9.7396e-05,-0.00033513,1.6098e-05
-6.4972e-05,-0.00022469,1.0422e-05
-0.089878,0.038481,0.10137
-0.078174,0.032996,0.088002
-0.077416,0.038013,0.090876
-0.084011,0.035672,0.094685
-0.077872,0.035638,0.089439
-0.083344,0.038228,0.096122
0.0024398,-0.0071471,0.0014281
0.0023429,-0.0069683,0.0013753
0.0025127,-0.0068207,0.0014803
0.026009,-3.0631,0.51856
-0.0043377,-1.6005,0.43475
0.0023045,-1.8177,0.44947
0.010816,-2.2451,0.47665
-0.00096111,-1.7064,0.44211
0.014167,-2.3803,0.48402
0.0075895,0.0060247,0.0097093
0.0079298,0.0079358,0.010444
0.0079737,0.00785,0.010119
0.0077572,0.006982,0.010077
0.007967,0.0079044,0.010282
0.0078064,0.0069558,0.0099142
0.00022811,-0.00021712,0.0003666
0.0002025,-0.0001932,0.00036689
0.00021542,-0.00020516,0.00036675
0.00020321,-0.0001875,0.0003656
0.00021588,-0.00019935,0.00036545
-8.2231e-05,-9.4113e-05,9.5664e-05
-6.3865e-05,-7.1389e-05,9.6798e-05
-8.3864e-05,-0.00010006,9.8613e-05
5.5078e-05,-5.3575e-05,0.00036689
3.6312e-05,-3.113e-05,0.00036672
4.2371e-05,-4.3175e-05,0.00036695
0.0047989,-0.0087573,0.0033245
0.0046165,-0.0086694,0.003088
0.0045952,-0.0094262,0.0031595
0.0047115,-0.0087138,0.0032062
0.0045142,-0.0093579,0.0030413
-2.9222e-05,-3.1822e-05,3.9607e-06
-1.4227e-05,-1.2909e-05,3.0932e-06
0,0,0
-2.317e-05,-2.3989e-05,3.527e-06
-9.4302e-06,-7.4621e-06,1.5466e-06
-1.5614e-05,-1.7688e-05,1.9804e-06
0,0,0
-6.7043e-05,-0.00015954,8.9147e-06
0,0,0
-3.4496e-05,-8.256e-05,4.4574e-06
-3.452e-05,-8.038e-05,4.4574e-06
0,0,0
0.032216,-3.4617,0.53407
0.017139,-2.5504,0.49177
0.029223,-3.2609,0.52632
-0.003494,-0.012967,0.0015214
-0.0031104,-0.012432,0.001395
-0.0034061,-0.013121,0.0015084
4.1428e-05,-5.0511e-05,0.00025802
6.0708e-05,-8.241e-05,0.0002527
8.0782e-05,-0.00010703,0.00025779
5.1632e-05,-6.6353e-05,0.00025536
7.0642e-05,-9.4706e-05,0.00025524
6.1779e-05,-7.8536e-05,0.0002579
0.072947,-3.3733,0.79857
0.16545,-6.227,0.88719
0.21355,-7.9466,0.93372
0.12704,-4.7697,0.84288
0.19093,-7.0622,0.91046
0.16214,-5.5412,0.86614
-5.6891e-05,-5.6571e-05,8.2695e-06
-2.6026e-05,-2.0801e-05,6.2703e-06
-4.3502e-05,-4.0643e-05,7.2699e-06
-3.0955e-05,-2.9223e-05,5.1155e-06
-4.314e-05,-4.4656e-05,6.1151e-06
-0.0002659,-0.00078549,0.00011518
-0.00027289,-0.00075798,0.00011094
-0.00026212,-0.00074304,0.00011467
0.0053596,-0.0019601,0.004452
0.0054428,-0.0026679,0.0043672
0.0052911,-0.0026597,0.0042386
-0.01508,-0.002758,0.008512
-0.01546,-0.0016086,0.0091318
-0.015269,-0.0015982,0.0090914
-0.01527,-0.0021906,0.0088219
-0.015366,-0.0016026,0.0091116
-0.015176,-0.0021879,0.0088017
0.0020306,-0.012909,0.0047088
0.0020148,-0.013922,0.0042907
0.0020263,-0.013434,0.0044998
0.0017086,-0.014115,0.0043158
0.0017028,-0.013627,0.0045249
-0.0052495,0.0019721,0.010784
-0.00023551,-0.00068352,0.00012163
-0.00024687,-0.00069243,0.0001179
-0.00023605,-0.00064924,0.00011944
0.015298,-0.012062,0.047015
0.0093578,-0.012003,0.043708
0.012199,-0.012034,0.045362
0.016889,-0.011593,0.044315
0.020277,-0.011608,0.045968
3.0899e-05,-4.9973e-05,0.00023639
6.2772e-05,-0.00010958,0.00023765
5.2355e-05,-8.1357e-05,0.00024237
4.7265e-05,-7.9458e-05,0.00023702
5.7976e-05,-9.5372e-05,0.00024001
4.1412e-05,-6.5602e-05,0.00023938
-0.0020264,-0.018435,0.0029585
-0.0023734,-0.018589,0.0027785
-0.001992,-0.018592,0.0027536
-0.0021516,-0.018633,0.0026636
-0.0022094,-0.018528,0.0028685
-0.026246,-0.0078136,0.017638
-0.02617,-0.0080555,0.017213
-0.026033,-0.0077539,0.017173
-0.025839,0.029064,0.036875
-0.025942,0.029194,0.037269
-0.025441,0.028176,0.035852
-6.1454e-05,-0.00014187,8.0423e-06
-9.5207e-05,-0.00022418,1.2945e-05
-0.024949,0.027243,0.034382
-0.025384,0.028144,0.035628
-0.025007,0.027271,0.034605
0.0026431,-0.00018669,0.0032091
0.0027711,-3.9648e-05,0.003359
0.002902,-0.00046251,0.0032296
-0.014164,-0.0081544,0.0035199
-0.013224,-0.0080282,0.0032413
-0.013777,-0.0077769,0.0032864
-0.013698,-0.0080888,0.0033806
-0.0135,-0.0078983,0.0032638
-0.013972,-0.007977,0.0034031
-0.0092585,-0.010363,0.0027975
-0.010062,-0.010143,0.0030103
-0.0099084,-0.01055,0.0030676
-0.009659,-0.010255,0.0029039
-0.0099806,-0.010349,0.0030389
-0.0095854,-0.010472,0.0029325
-0.00014484,-0.0016276,7.7311e-05
-0.00012435,-0.0012068,5.5633e-05
-0.00014727,-0.0015838,7.4982e-05
-0.020844,-0.005024,0.010955
-0.021226,-0.0052896,0.011173
-0.021231,-0.0046049,0.01172
-0.021034,-0.0051542,0.011064
-0.021228,-0.0049544,0.011446
-0.021037,-0.0048182,0.011337
0.0019031,-0.0022867,0.0017542
0.0017864,-0.0017871,0.0018543
0.0016844,-0.0019587,0.0016968
0.0018492,-0.0020338,0.0018043
0.0017351,-0.0018765,0.0017756
0.0017932,-0.0021166,0.0017255
-0.025108,0.027013,0.035263
-0.025553,0.027965,0.036689
-0.026025,0.029045,0.037997
-0.025556,0.028071,0.036571
0.0028826,-0.0010235,0.0029755
0.002772,-0.00059428,0.0030923
0.0030161,-0.00091183,0.0031129
-0.18749,0.018026,0.26227
-0.18933,0.014103,0.20925
-0.21323,0.024012,0.24328
-0.16451,0.01129,0.22824
9.8802e-07,-5.2031e-05,0.0001801
-4.7375e-06,-8.8037e-05,0.00017415
-1.3571e-07,-0.00011248,0.00017956
-1.2853e-06,-6.9838e-05,0.00017712
-2.707e-06,-0.0001002,0.00017685
6.7488e-07,-8.1775e-05,0.00017983
-0.017284,0.007511,0.014463
-0.017043,0.0069136,0.014025
-0.017176,0.007576,0.014445
-0.0025187,-0.018386,0.0030305
-0.0027231,-0.018281,0.0031205
-0.0026862,-0.018478,0.002928
0.018001,-0.00044358,0.0026569
0.015976,0.00026449,0.0024845
0.014234,-0.00013243,0.0026438
0.0018094,-0.0036863,0.0013071
0.0017799,-0.0039107,0.0012484
0.001724,-0.0036677,0.0012466
-0.025092,0.027071,0.035135
-0.010098,-0.0062463,0.0072609
-0.010335,-0.0049298,0.0077555
-0.0097777,-0.0050785,0.0077442
-0.010218,-0.0055944,0.0075082
-0.010061,-0.0050041,0.0077499
-0.0099494,-0.0056717,0.0075025
0.10489,-5.1484,0.79015
0.15806,-9.2534,0.91554
0.15988,-9.4173,0.92167
0.14501,-7.2134,0.85285
0.15887,-9.3344,0.91861
0.14367,-7.2531,0.85591
-0.00026543,-0.00040712,7.8313e-05
-0.00026527,-0.00039606,7.5668e-05
-0.00025627,-0.00038283,7.9409e-05
-0.079176,-1.3533,0.66709
-0.14501,-0.65117,0.53289
0.00066163,-2.2515,0.73283
-0.11897,-0.93807,0.59999
-0.049922,-1.6072,0.66573
-0.018798,0.020136,0.024164
-0.019145,0.020654,0.024709
-0.018826,0.020447,0.024499
-0.091458,0.033451,0.098174
-0.094684,0.028624,0.097597
-0.079189,0.026437,0.085757
-0.093109,0.031182,0.097885
-0.086608,0.027387,0.091677
-0.085436,0.029833,0.091965
-0.014308,-0.00080258,0.0093519
-0.014543,-0.00098858,0.0092788
-0.014733,0.0001246,0.0098326
-0.014429,-0.00089532,0.0093154
-0.014639,-0.00043775,0.0095557
-0.01452,-0.00034096,0.0095922
-0.020888,0.0066016,0.018835
-0.020931,0.0059969,0.018587
-0.021222,0.0069946,0.019734
-0.020908,0.0062992,0.018711
-0.021075,0.0064893,0.019161
-0.021054,0.006798,0.019284
-0.021199,0.0076377,0.020039
-0.02121,0.007316,0.019886
-0.021042,0.0071129,0.019437
0.007193,0.0056903,0.0082624
0.0073041,0.0057048,0.0083771
0.007182,0.0063833,0.008489
-0.10559,0.018472,0.10081
-0.12863,0.01517,0.1141
-0.10073,0.0065989,0.096276
-0.11643,0.016813,0.10745
-0.11442,0.010121,0.10519
-0.10381,0.012767,0.098542
0.0048054,-0.009035,0.0033795
-0.021858,0.0048354,0.019754
-0.021626,0.0035299,0.018397
-0.021679,0.0044741,0.019152
-0.021563,0.003826,0.018473
-0.021739,0.0041712,0.019075
-6.7807e-05,-0.0012693,0.00019032
-0.00010718,-0.001235,0.00017877
-0.00010134,-0.0013425,0.00018306
-8.7717e-05,-0.0012526,0.00018455
-0.00010445,-0.0012887,0.00018092
-8.4743e-05,-0.0013064,0.00018669
-0.012634,-0.0088645,0.0034251
-0.012524,-0.009005,0.00346
-0.012973,-0.0089031,0.0035663
-0.006542,0.0045952,0.01209
